
id	gender	age	block_id	trial_number	bandit_position	 bandit_id	payoff	rt	block_score	total_score_overall	timestamp	ms
122	female	69	1	0	0	0	0	9.401000	0	0	2016-Apr06-11.00.00	760000	
122	female	69	1	1	0	0	1	1.238000	1	1	2016-Apr06-11.00.02	642000	
122	female	69	1	2	0	0	0	1.892000	1	1	2016-Apr06-11.00.05	179000	
122	female	69	1	3	1	1	1	0.692000	2	2	2016-Apr06-11.00.06	518000	
122	female	69	1	4	6	6	0	1.336000	2	2	2016-Apr06-11.00.08	508000	
122	female	69	1	5	5	5	0	0.483000	2	2	2016-Apr06-11.00.09	650000	
122	female	69	1	6	4	4	0	0.805000	2	2	2016-Apr06-11.00.11	123000	
122	female	69	1	7	3	3	0	1.188000	2	2	2016-Apr06-11.00.12	988000	
122	female	69	1	8	0	0	0	0.890000	2	2	2016-Apr06-11.00.14	555000	
122	female	69	1	9	1	1	0	0.806000	2	2	2016-Apr06-11.00.16	35000	
122	female	69	1	10	1	1	1	0.179000	3	3	2016-Apr06-11.00.16	892000	
122	female	69	1	11	1	1	0	0.187000	3	3	2016-Apr06-11.00.17	759000	
122	female	69	1	12	1	1	1	0.313000	4	4	2016-Apr06-11.00.18	748000	
122	female	69	1	13	1	1	1	0.539000	5	5	2016-Apr06-11.00.19	960000	
122	female	69	1	14	1	1	0	0.263000	5	5	2016-Apr06-11.00.20	898000	
122	female	69	1	15	1	1	1	0.349000	6	6	2016-Apr06-11.00.21	921000	
122	female	69	1	16	1	1	0	0.551000	6	6	2016-Apr06-11.00.23	147000	
122	female	69	1	17	2	2	0	0.637000	6	6	2016-Apr06-11.00.24	463000	
122	female	69	1	18	2	2	0	1.169000	6	6	2016-Apr06-11.00.26	311000	
122	female	69	1	19	6	6	1	0.801000	7	7	2016-Apr06-11.00.27	791000	
122	female	69	1	20	7	7	0	1.031000	7	7	2016-Apr06-11.00.29	507000	
122	female	69	1	21	7	7	1	1.436000	8	8	2016-Apr06-11.00.31	629000	
122	female	69	1	22	3	3	1	3.763000	9	9	2016-Apr06-11.00.36	74000	
122	female	69	1	23	5	5	0	2.445000	9	9	2016-Apr06-11.00.39	209000	
122	female	69	1	24	5	5	0	0.335000	9	9	2016-Apr06-11.00.40	233000	
122	female	69	1	25	5	5	0	0.119000	9	9	2016-Apr06-11.00.41	42000	
122	female	69	1	26	4	4	1	0.686000	10	10	2016-Apr06-11.00.42	413000	
122	female	69	1	27	0	0	0	2.363000	10	10	2016-Apr06-11.00.45	461000	
122	female	69	1	28	0	0	0	0.292000	10	10	2016-Apr06-11.00.46	443000	
122	female	69	1	29	0	0	0	0.956000	10	10	2016-Apr06-11.00.48	85000	
122	female	69	1	30	1	1	0	1.059000	10	10	2016-Apr06-11.00.49	829000	
122	female	69	1	31	1	1	0	0.339000	10	10	2016-Apr06-11.00.50	859000	
