
id	gender	age	block_id	trial_number	bandit_position	 bandit_id	payoff	rt	block_score	total_score_overall	timestamp	ms
18	female	20	1	0	7	7	0	6.072000	0	0	2016-Apr21-10.58.03	725000	
18	female	20	1	1	2	2	0	5.104000	0	0	2016-Apr21-10.58.09	474000	
18	female	20	1	2	6	6	0	3.275000	0	0	2016-Apr21-10.58.13	402000	
18	female	20	1	3	3	3	0	2.147000	0	0	2016-Apr21-10.58.16	205000	
18	female	20	1	4	1	1	1	1.303000	1	1	2016-Apr21-10.58.18	172000	
18	female	20	1	5	0	0	0	2.025000	1	1	2016-Apr21-10.58.20	865000	
18	female	20	1	6	4	4	0	2.068000	1	1	2016-Apr21-10.58.23	608000	
18	female	20	1	7	5	5	0	1.620000	1	1	2016-Apr21-10.58.25	912000	
18	female	20	1	8	1	1	0	4.092000	1	1	2016-Apr21-10.58.30	686000	
18	female	20	1	9	2	2	0	1.078000	1	1	2016-Apr21-10.58.32	448000	
18	female	20	1	10	3	3	1	0.836000	2	2	2016-Apr21-10.58.33	967000	
18	female	20	1	11	7	7	1	3.277000	3	3	2016-Apr21-10.58.37	928000	
18	female	20	1	12	4	4	1	2.195000	4	4	2016-Apr21-10.58.40	805000	
18	female	20	1	13	2	2	0	2.278000	4	4	2016-Apr21-10.58.43	766000	
18	female	20	1	14	6	6	1	1.724000	5	5	2016-Apr21-10.58.46	176000	
18	female	20	1	15	1	1	1	2.091000	6	6	2016-Apr21-10.58.48	952000	
18	female	20	1	16	5	5	0	2.683000	6	6	2016-Apr21-10.58.52	318000	
18	female	20	1	17	3	3	1	1.053000	7	7	2016-Apr21-10.58.54	54000	
18	female	20	1	18	0	0	1	2.452000	8	8	2016-Apr21-10.58.57	191000	
18	female	20	1	19	6	6	1	3.651000	9	9	2016-Apr21-10.59.01	525000	
18	female	20	1	20	4	4	1	1.549000	10	10	2016-Apr21-10.59.03	757000	
18	female	20	1	21	5	5	0	1.124000	10	10	2016-Apr21-10.59.05	564000	
