
id	gender	age	block_id	trial_number	bandit_position	 bandit_id	payoff	rt	block_score	total_score_overall	timestamp	ms
23	female	24	1	0	0	0	0	1.992000	0	0	2016-Mai09-13.03.55	833000	
23	female	24	1	1	2	2	0	4.093000	0	0	2016-Mai09-13.04.00	534000	
23	female	24	1	2	1	1	0	3.272000	0	0	2016-Mai09-13.04.04	419000	
23	female	24	1	3	3	3	1	0.867000	1	1	2016-Mai09-13.04.05	905000	
23	female	24	1	4	3	3	1	3.164000	2	2	2016-Mai09-13.04.09	691000	
23	female	24	1	5	3	3	0	1.667000	2	2	2016-Mai09-13.04.11	978000	
23	female	24	1	6	2	2	0	1.228000	2	2	2016-Mai09-13.04.13	827000	
23	female	24	1	7	0	0	0	1.051000	2	2	2016-Mai09-13.04.15	498000	
23	female	24	1	8	1	1	0	1.540000	2	2	2016-Mai09-13.04.17	660000	
23	female	24	1	9	3	3	1	0.601000	3	3	2016-Mai09-13.04.18	883000	
23	female	24	1	10	3	3	0	2.524000	3	3	2016-Mai09-13.04.22	30000	
23	female	24	1	11	1	1	0	0.840000	3	3	2016-Mai09-13.04.23	495000	
23	female	24	1	12	2	2	1	0.367000	4	4	2016-Mai09-13.04.24	485000	
23	female	24	1	13	3	3	1	1.177000	5	5	2016-Mai09-13.04.26	286000	
23	female	24	1	14	3	3	0	0.800000	5	5	2016-Mai09-13.04.27	709000	
23	female	24	1	15	2	2	1	0.466000	6	6	2016-Mai09-13.04.28	798000	
23	female	24	1	16	3	3	0	0.504000	6	6	2016-Mai09-13.04.29	927000	
23	female	24	1	17	2	2	0	0.568000	6	6	2016-Mai09-13.04.31	115000	
23	female	24	1	18	0	0	1	0.603000	7	7	2016-Mai09-13.04.32	343000	
23	female	24	1	19	2	2	1	2.535000	8	8	2016-Mai09-13.04.35	502000	
23	female	24	1	20	3	3	0	0.985000	8	8	2016-Mai09-13.04.37	112000	
23	female	24	1	21	0	0	0	0.831000	8	8	2016-Mai09-13.04.38	566000	
23	female	24	1	22	1	1	0	0.617000	8	8	2016-Mai09-13.04.39	847000	
