
id	gender	age	block_id	trial_number	bandit_position	 bandit_id	payoff	rt	block_score	total_score_overall	timestamp	ms
29	female	24	1	0	2	2	0	3.381000	0	0	2016-Mai30-17.00.25	742000	
29	female	24	1	1	3	3	0	2.715000	0	0	2016-Mai30-17.00.29	66000	
29	female	24	1	2	2	2	0	2.824000	0	0	2016-Mai30-17.00.32	499000	
29	female	24	1	3	1	1	1	0.798000	1	1	2016-Mai30-17.00.33	913000	
29	female	24	1	4	1	1	1	3.608000	2	2	2016-Mai30-17.00.38	139000	
29	female	24	1	5	1	1	0	0.902000	2	2	2016-Mai30-17.00.39	659000	
29	female	24	1	6	2	2	1	0.535000	3	3	2016-Mai30-17.00.40	811000	
29	female	24	1	7	2	2	1	1.670000	4	4	2016-Mai30-17.00.43	97000	
29	female	24	1	8	2	2	1	1.329000	5	5	2016-Mai30-17.00.45	43000	
29	female	24	1	9	2	2	1	3.751000	6	6	2016-Mai30-17.00.49	409000	
29	female	24	1	10	2	2	0	3.098000	6	6	2016-Mai30-17.00.53	123000	
29	female	24	1	11	3	3	0	0.447000	6	6	2016-Mai30-17.00.54	188000	
29	female	24	1	12	2	2	0	0.325000	6	6	2016-Mai30-17.00.55	130000	
29	female	24	1	13	1	1	0	1.495000	6	6	2016-Mai30-17.00.57	243000	
29	female	24	1	14	0	0	1	0.207000	7	7	2016-Mai30-17.00.58	75000	
29	female	24	1	15	0	0	0	0.639000	7	7	2016-Mai30-17.00.59	339000	
29	female	24	1	16	1	1	1	1.808000	8	8	2016-Mai30-17.01.01	768000	
29	female	24	1	17	1	1	1	0.179000	9	9	2016-Mai30-17.01.02	572000	
29	female	24	1	18	1	1	0	1.007000	9	9	2016-Mai30-17.01.04	203000	
29	female	24	1	19	2	2	0	0.455000	9	9	2016-Mai30-17.01.05	282000	
29	female	24	1	20	1	1	1	1.329000	10	10	2016-Mai30-17.01.07	235000	
29	female	24	1	21	1	1	1	0.463000	11	11	2016-Mai30-17.01.08	322000	
29	female	24	1	22	1	1	1	0.440000	12	12	2016-Mai30-17.01.09	384000	
29	female	24	1	23	1	1	0	0.305000	12	12	2016-Mai30-17.01.10	316000	
29	female	24	1	24	0	0	1	0.303000	13	13	2016-Mai30-17.01.11	245000	
29	female	24	1	25	0	0	0	0.286000	13	13	2016-Mai30-17.01.12	156000	
29	female	24	1	26	3	3	1	0.527000	14	14	2016-Mai30-17.01.13	307000	
29	female	24	1	27	3	3	0	0.224000	14	14	2016-Mai30-17.01.14	155000	
29	female	24	1	28	2	2	1	0.720000	15	15	2016-Mai30-17.01.15	497000	
29	female	24	1	29	2	2	0	0.433000	15	15	2016-Mai30-17.01.16	554000	
29	female	24	1	30	1	1	1	0.193000	16	16	2016-Mai30-17.01.17	370000	
29	female	24	1	31	3	3	0	0.768000	16	16	2016-Mai30-17.01.18	762000	
29	female	24	1	32	0	0	0	1.377000	16	16	2016-Mai30-17.01.20	764000	
29	female	24	1	33	1	1	0	0.456000	16	16	2016-Mai30-17.01.21	844000	
29	female	24	1	34	2	2	0	1.624000	16	16	2016-Mai30-17.01.24	92000	
29	female	24	1	35	2	2	1	0.144000	17	17	2016-Mai30-17.01.24	859000	
29	female	24	1	36	2	2	1	0.360000	18	18	2016-Mai30-17.01.25	844000	
29	female	24	1	37	3	3	1	0.718000	19	19	2016-Mai30-17.01.27	186000	
29	female	24	1	38	3	3	1	0.425000	20	20	2016-Mai30-17.01.28	236000	
29	female	24	1	39	0	0	1	1.031000	21	21	2016-Mai30-17.01.29	891000	
29	female	24	1	40	0	0	0	0.169000	21	21	2016-Mai30-17.01.30	684000	
29	female	24	1	41	1	1	1	0.319000	22	22	2016-Mai30-17.01.31	627000	
29	female	24	1	42	1	1	1	0.256000	23	23	2016-Mai30-17.01.32	508000	
29	female	24	1	43	1	1	1	0.760000	24	24	2016-Mai30-17.01.33	891000	
29	female	24	1	44	1	1	1	0.353000	25	25	2016-Mai30-17.01.34	870000	
29	female	24	1	45	1	1	0	0.182000	25	25	2016-Mai30-17.01.35	675000	
29	female	24	1	46	2	2	1	0.368000	26	26	2016-Mai30-17.01.36	669000	
29	female	24	1	47	2	2	0	0.694000	26	26	2016-Mai30-17.01.37	988000	
29	female	24	1	48	3	3	1	0.936000	27	27	2016-Mai30-17.01.39	550000	
29	female	24	1	49	3	3	0	0.317000	27	27	2016-Mai30-17.01.40	495000	
29	female	24	1	50	2	2	0	0.548000	27	27	2016-Mai30-17.01.41	670000	
29	female	24	1	51	1	1	0	0.158000	27	27	2016-Mai30-17.01.42	455000	
29	female	24	1	52	0	0	1	1.157000	28	28	2016-Mai30-17.01.44	238000	
29	female	24	1	53	0	0	1	0.326000	29	29	2016-Mai30-17.01.45	191000	
29	female	24	1	54	3	3	0	0.853000	29	29	2016-Mai30-17.01.46	673000	
29	female	24	1	55	2	2	0	0.507000	29	29	2016-Mai30-17.01.47	804000	
29	female	24	1	56	3	3	1	1.287000	30	30	2016-Mai30-17.01.49	716000	
29	female	24	1	57	3	3	0	1.865000	30	30	2016-Mai30-17.01.52	211000	
29	female	24	1	58	1	1	1	0.554000	31	31	2016-Mai30-17.01.53	390000	
29	female	24	1	59	1	1	1	0.382000	32	32	2016-Mai30-17.01.54	399000	
29	female	24	1	60	2	2	0	0.470000	32	32	2016-Mai30-17.01.55	493000	
29	female	24	1	61	1	1	0	0.607000	32	32	2016-Mai30-17.01.56	725000	
29	female	24	1	62	1	1	0	0.231000	32	32	2016-Mai30-17.01.57	582000	
29	female	24	1	63	1	1	0	0.149000	32	32	2016-Mai30-17.01.58	359000	
29	female	24	1	64	3	3	1	0.533000	33	33	2016-Mai30-17.01.59	519000	
29	female	24	1	65	3	3	1	0.294000	34	34	2016-Mai30-17.02.00	437000	
29	female	24	1	66	0	0	0	0.935000	34	34	2016-Mai30-17.02.02	2000	
29	female	24	1	67	3	3	0	0.595000	34	34	2016-Mai30-17.02.03	224000	
29	female	24	1	68	2	2	1	0.412000	35	35	2016-Mai30-17.02.04	262000	
29	female	24	1	69	2	2	1	0.455000	36	36	2016-Mai30-17.02.05	344000	
29	female	24	1	70	2	2	0	1.412000	36	36	2016-Mai30-17.02.07	387000	
29	female	24	1	71	0	0	0	2.082000	36	36	2016-Mai30-17.02.10	95000	
29	female	24	1	72	1	1	1	0.557000	37	37	2016-Mai30-17.02.11	278000	
29	female	24	1	73	3	3	1	0.655000	38	38	2016-Mai30-17.02.12	558000	
29	female	24	1	74	3	3	0	0.158000	38	38	2016-Mai30-17.02.13	344000	
29	female	24	1	75	2	2	0	0.477000	38	38	2016-Mai30-17.02.14	448000	
29	female	24	1	76	0	0	1	0.764000	39	39	2016-Mai30-17.02.15	841000	
29	female	24	1	77	2	2	1	0.611000	40	40	2016-Mai30-17.02.17	89000	
29	female	24	1	78	0	0	0	0.556000	40	40	2016-Mai30-17.02.18	269000	
29	female	24	1	79	1	1	1	0.239000	41	41	2016-Mai30-17.02.19	136000	
29	female	24	1	80	1	1	1	0.253000	42	42	2016-Mai30-17.02.20	19000	
29	female	24	1	81	3	3	0	0.499000	42	42	2016-Mai30-17.02.21	144000	
29	female	24	1	82	2	2	1	0.430000	43	43	2016-Mai30-17.02.22	201000	
29	female	24	1	83	0	0	0	0.581000	43	43	2016-Mai30-17.02.23	409000	
29	female	24	1	84	1	1	1	0.813000	44	44	2016-Mai30-17.02.24	848000	
29	female	24	1	85	1	1	0	0.878000	44	44	2016-Mai30-17.02.26	353000	
29	female	24	1	86	3	3	1	0.508000	45	45	2016-Mai30-17.02.27	489000	
29	female	24	1	87	3	3	0	0.411000	45	45	2016-Mai30-17.02.28	530000	
29	female	24	1	88	3	3	0	0.179000	45	45	2016-Mai30-17.02.29	338000	
29	female	24	1	89	2	2	1	0.323000	46	46	2016-Mai30-17.02.30	287000	
29	female	24	1	90	2	2	0	0.367000	46	46	2016-Mai30-17.02.31	282000	
29	female	24	1	91	1	1	1	0.427000	47	47	2016-Mai30-17.02.32	338000	
29	female	24	1	92	1	1	0	0.172000	47	47	2016-Mai30-17.02.33	138000	
29	female	24	1	93	3	3	1	0.812000	48	48	2016-Mai30-17.02.34	577000	
29	female	24	1	94	3	3	0	0.213000	48	48	2016-Mai30-17.02.35	418000	
29	female	24	1	95	0	0	1	0.756000	49	49	2016-Mai30-17.02.36	800000	
29	female	24	1	96	0	0	0	0.517000	49	49	2016-Mai30-17.02.37	947000	
29	female	24	1	97	3	3	1	0.459000	50	50	2016-Mai30-17.02.39	34000	
29	female	24	1	98	3	3	1	0.172000	51	51	2016-Mai30-17.02.39	839000	
29	female	24	1	99	1	1	0	0.968000	51	51	2016-Mai30-17.02.41	435000	
29	female	24	2	0	3	3	1	1.523000	1	52	2016-Mai30-17.02.50	385000	
29	female	24	2	1	7	7	0	1.294000	1	52	2016-Mai30-17.02.52	330000	
29	female	24	2	2	5	5	0	1.500000	1	52	2016-Mai30-17.02.54	485000	
29	female	24	2	3	6	6	0	0.473000	1	52	2016-Mai30-17.02.55	620000	
29	female	24	2	4	7	7	1	0.539000	2	53	2016-Mai30-17.02.56	820000	
29	female	24	2	5	7	7	0	0.322000	2	53	2016-Mai30-17.02.57	805000	
29	female	24	2	6	3	3	0	0.465000	2	53	2016-Mai30-17.02.58	931000	
29	female	24	2	7	0	0	0	0.587000	2	53	2016-Mai30-17.03.00	188000	
29	female	24	2	8	1	1	1	0.731000	3	54	2016-Mai30-17.03.01	594000	
29	female	24	2	9	1	1	1	0.477000	4	55	2016-Mai30-17.03.02	745000	
29	female	24	2	10	2	2	0	0.494000	4	55	2016-Mai30-17.03.03	918000	
29	female	24	2	11	4	4	1	0.833000	5	56	2016-Mai30-17.03.05	437000	
29	female	24	2	12	4	4	1	0.921000	6	57	2016-Mai30-17.03.07	45000	
29	female	24	2	13	5	5	0	0.138000	6	57	2016-Mai30-17.03.07	868000	
29	female	24	2	14	1	1	0	1.226000	6	57	2016-Mai30-17.03.09	781000	
29	female	24	2	15	0	0	1	0.667000	7	58	2016-Mai30-17.03.11	135000	
29	female	24	2	16	0	0	1	0.225000	8	59	2016-Mai30-17.03.12	51000	
29	female	24	2	17	3	3	0	0.445000	8	59	2016-Mai30-17.03.13	182000	
29	female	24	2	18	2	2	1	0.657000	9	60	2016-Mai30-17.03.14	527000	
29	female	24	2	19	2	2	1	0.208000	10	61	2016-Mai30-17.03.15	422000	
29	female	24	2	20	7	7	1	1.337000	11	62	2016-Mai30-17.03.17	445000	
29	female	24	2	21	6	6	0	1.066000	11	62	2016-Mai30-17.03.19	198000	
29	female	24	2	22	7	7	1	0.096000	12	63	2016-Mai30-17.03.19	986000	
29	female	24	2	23	7	7	0	0.230000	12	63	2016-Mai30-17.03.20	905000	
29	female	24	2	24	5	5	0	0.351000	12	63	2016-Mai30-17.03.21	945000	
29	female	24	2	25	5	5	0	0.255000	12	63	2016-Mai30-17.03.22	890000	
29	female	24	2	26	4	4	1	0.189000	13	64	2016-Mai30-17.03.23	769000	
29	female	24	2	27	1	1	1	1.207000	14	65	2016-Mai30-17.03.25	664000	
29	female	24	2	28	4	4	1	0.240000	15	66	2016-Mai30-17.03.26	595000	
29	female	24	2	29	5	5	0	0.917000	15	66	2016-Mai30-17.03.28	200000	
29	female	24	2	30	0	0	0	0.383000	15	66	2016-Mai30-17.03.29	271000	
29	female	24	2	31	6	6	0	0.696000	15	66	2016-Mai30-17.03.30	658000	
29	female	24	2	32	2	2	1	0.486000	16	67	2016-Mai30-17.03.31	834000	
29	female	24	2	33	3	3	0	0.686000	16	67	2016-Mai30-17.03.33	210000	
29	female	24	2	34	5	5	0	0.462000	16	67	2016-Mai30-17.03.34	361000	
29	female	24	2	35	1	1	0	0.823000	16	67	2016-Mai30-17.03.35	874000	
29	female	24	2	36	7	7	1	0.654000	17	68	2016-Mai30-17.03.37	215000	
29	female	24	2	37	6	6	1	0.913000	18	69	2016-Mai30-17.03.38	816000	
29	female	24	2	38	7	7	0	0.488000	18	69	2016-Mai30-17.03.39	995000	
29	female	24	2	39	4	4	0	0.974000	18	69	2016-Mai30-17.03.41	657000	
29	female	24	2	40	1	1	1	0.943000	19	70	2016-Mai30-17.03.43	290000	
29	female	24	2	41	2	2	0	1.079000	19	70	2016-Mai30-17.03.45	59000	
29	female	24	2	42	2	2	1	1.021000	20	71	2016-Mai30-17.03.46	768000	
29	female	24	2	43	2	2	1	0.272000	21	72	2016-Mai30-17.03.47	730000	
29	female	24	2	44	3	3	0	0.502000	21	72	2016-Mai30-17.03.48	924000	
29	female	24	2	45	3	3	1	0.941000	22	73	2016-Mai30-17.03.50	554000	
29	female	24	2	46	1	1	1	1.231000	23	74	2016-Mai30-17.03.52	474000	
29	female	24	2	47	5	5	0	0.999000	23	74	2016-Mai30-17.03.54	160000	
29	female	24	2	48	5	5	0	0.465000	23	74	2016-Mai30-17.03.55	311000	
29	female	24	2	49	5	5	0	0.065000	23	74	2016-Mai30-17.03.56	66000	
29	female	24	2	50	6	6	0	0.111000	23	74	2016-Mai30-17.03.56	866000	
29	female	24	2	51	6	6	1	0.022000	24	75	2016-Mai30-17.03.57	577000	
29	female	24	2	52	6	6	0	0.328000	24	75	2016-Mai30-17.03.58	597000	
29	female	24	2	53	7	7	1	0.156000	25	76	2016-Mai30-17.03.59	438000	
29	female	24	2	54	4	4	1	0.834000	26	77	2016-Mai30-17.04.00	961000	
29	female	24	2	55	4	4	1	0.807000	27	78	2016-Mai30-17.04.02	456000	
29	female	24	2	56	0	0	0	0.441000	27	78	2016-Mai30-17.04.03	585000	
29	female	24	2	57	1	1	0	0.432000	27	78	2016-Mai30-17.04.04	706000	
29	female	24	2	58	1	1	1	0.727000	28	79	2016-Mai30-17.04.06	122000	
29	female	24	2	59	5	5	0	0.423000	28	79	2016-Mai30-17.04.07	235000	
29	female	24	2	60	5	5	0	0.118000	28	79	2016-Mai30-17.04.08	41000	
29	female	24	2	61	6	6	0	0.319000	28	79	2016-Mai30-17.04.09	50000	
29	female	24	2	62	2	2	0	1.488000	28	79	2016-Mai30-17.04.11	225000	
29	female	24	2	63	2	2	0	0.880000	28	79	2016-Mai30-17.04.12	796000	
