
id	gender	age	block_id	trial_number	bandit_position	 bandit_id	payoff	rt	block_score	total_score_overall	timestamp	ms
2	female	26	1	0	0	0	0	2.270000	0	0	2016-Feb24-10.41.36	876000	
2	female	26	1	1	1	1	1	2.397000	1	1	2016-Feb24-10.41.39	919000	
2	female	26	1	2	2	2	0	5.058000	1	1	2016-Feb24-10.41.45	630000	
2	female	26	1	3	3	3	0	0.763000	1	1	2016-Feb24-10.41.47	54000	
2	female	26	1	4	4	4	0	1.219000	1	1	2016-Feb24-10.41.48	941000	
2	female	26	1	5	5	5	0	0.452000	1	1	2016-Feb24-10.41.50	67000	
2	female	26	1	6	6	6	0	0.454000	1	1	2016-Feb24-10.41.51	204000	
2	female	26	1	7	7	7	0	0.061000	1	1	2016-Feb24-10.41.51	963000	
2	female	26	1	8	1	1	0	0.238000	1	1	2016-Feb24-10.41.52	891000	
2	female	26	1	9	2	2	0	1.094000	1	1	2016-Feb24-10.41.54	668000	
2	female	26	1	10	0	0	1	0.549000	2	2	2016-Feb24-10.41.55	913000	
2	female	26	1	11	0	0	0	1.646000	2	2	2016-Feb24-10.41.58	246000	
2	female	26	1	12	4	4	1	0.425000	3	3	2016-Feb24-10.41.59	363000	
2	female	26	1	13	4	4	1	0.525000	4	4	2016-Feb24-10.42.00	574000	
2	female	26	1	14	4	4	1	0.321000	5	5	2016-Feb24-10.42.01	586000	
2	female	26	1	15	4	4	0	0.286000	5	5	2016-Feb24-10.42.02	563000	
2	female	26	1	16	5	5	0	0.724000	5	5	2016-Feb24-10.42.03	975000	
2	female	26	1	17	5	5	0	0.233000	5	5	2016-Feb24-10.42.04	898000	
2	female	26	1	18	4	4	0	0.341000	5	5	2016-Feb24-10.42.05	933000	
2	female	26	1	19	6	6	1	0.298000	6	6	2016-Feb24-10.42.06	923000	
2	female	26	1	20	6	6	1	0.397000	7	7	2016-Feb24-10.42.08	8000	
2	female	26	1	21	6	6	1	0.184000	8	8	2016-Feb24-10.42.08	882000	
2	female	26	1	22	6	6	1	0.086000	9	9	2016-Feb24-10.42.09	661000	
2	female	26	1	23	6	6	0	0.059000	9	9	2016-Feb24-10.42.10	412000	
2	female	26	1	24	7	7	1	0.762000	10	10	2016-Feb24-10.42.11	860000	
2	female	26	1	25	7	7	0	0.204000	10	10	2016-Feb24-10.42.12	757000	
2	female	26	1	26	3	3	1	0.761000	11	11	2016-Feb24-10.42.14	206000	
2	female	26	1	27	3	3	1	0.178000	12	12	2016-Feb24-10.42.15	77000	
2	female	26	1	28	3	3	0	0.314000	12	12	2016-Feb24-10.42.16	82000	
2	female	26	1	29	2	2	0	2.197000	12	12	2016-Feb24-10.42.18	964000	
2	female	26	1	30	1	1	1	0.370000	13	13	2016-Feb24-10.42.20	28000	
2	female	26	1	31	1	1	0	0.147000	13	13	2016-Feb24-10.42.20	866000	
2	female	26	1	32	0	0	0	0.541000	13	13	2016-Feb24-10.42.22	96000	
2	female	26	1	33	0	0	0	0.111000	13	13	2016-Feb24-10.42.22	899000	
2	female	26	1	34	4	4	1	0.139000	14	14	2016-Feb24-10.42.23	733000	
2	female	26	1	35	4	4	0	2.530000	14	14	2016-Feb24-10.42.26	949000	
2	female	26	1	36	6	6	1	0.536000	15	15	2016-Feb24-10.42.28	182000	
2	female	26	1	37	6	6	1	0.336000	16	16	2016-Feb24-10.42.29	209000	
2	female	26	1	38	6	6	0	0.285000	16	16	2016-Feb24-10.42.30	187000	
2	female	26	1	39	4	4	1	1.634000	17	17	2016-Feb24-10.42.32	508000	
2	female	26	1	40	4	4	1	0.450000	18	18	2016-Feb24-10.42.33	649000	
2	female	26	1	41	4	4	0	0.469000	18	18	2016-Feb24-10.42.34	808000	
2	female	26	1	42	6	6	0	1.222000	18	18	2016-Feb24-10.42.36	716000	
2	female	26	1	43	1	1	1	0.673000	19	19	2016-Feb24-10.42.38	78000	
2	female	26	1	44	1	1	1	0.416000	20	20	2016-Feb24-10.42.39	187000	
2	female	26	1	45	1	1	0	1.395000	20	20	2016-Feb24-10.42.41	266000	
2	female	26	1	46	3	3	1	1.530000	21	21	2016-Feb24-10.42.43	482000	
2	female	26	1	47	3	3	1	0.347000	22	22	2016-Feb24-10.42.44	519000	
2	female	26	1	48	3	3	0	0.526000	22	22	2016-Feb24-10.42.45	737000	
2	female	26	1	49	2	2	0	0.564000	22	22	2016-Feb24-10.42.46	992000	
2	female	26	1	50	2	2	0	0.853000	22	22	2016-Feb24-10.42.48	538000	
